법정동,지번,단지명,건축년도,거래연도,거래월,거래일,지역코드,층,전용면적,거래금액,구별
잠원동,58-16,신반포10,1981,2015,3,20,11650,12,76.32,"82,800",서초구
방배동,424-28,롯데캐슬아르떼,2013,2015,3,12,11650,15,59.9902,"79,800",서초구
우면동,753,서초호반써밋,2013,2015,3,28,11650,9,101.0482,"84,600",서초구
잠원동,64-8,신반포5,1980,2015,3,31,11650,2,109.09,"101,000",서초구
우면동,57,대림,1995,2015,3,30,11650,10,130.89,"97,000",서초구
방배동,802-4,신한엔시모,2005,2015,3,27,11650,3,244.57,"172,000",서초구
잠원동,70,신반포4,1979,2015,3,30,11650,2,100.11,"106,000",서초구
잠원동,55-12,신반포16,1983,2015,3,25,11650,3,52.58,"53,000",서초구
내곡동,411,서초더샵포레,2014,2015,3,30,11650,5,84.81,"62,000",서초구
반포동,18-1,래미안퍼스티지,2009,2015,4,8,11650,9,198.04,"287,000",서초구
방배동,881-26,방배2차e-편한세상,2004,2015,4,15,11650,3,164.12,"138,500",서초구
반포동,18-1,래미안퍼스티지,2009,2015,4,4,11650,26,117.12,"198,000",서초구
방배동,2001,방배2차현대홈타운,2001,2015,4,30,11650,10,59.86,"64,600",서초구
방배동,845-1,성지라빌레뜨(845-1),2004,2015,4,30,11650,6,216.36,"131,000",서초구
반포동,60-4,반포미도,1987,2015,4,8,11650,2,84.96,"84,700",서초구
잠원동,157,동아,2002,2015,4,15,11650,6,59.8,"76,000",서초구
반포동,30-26,반포리체,2010,2015,4,29,11650,14,138.257,"173,000",서초구
잠원동,65-33,신반포22,1983,2015,4,3,11650,10,104.02,"103,000",서초구
반포동,18-1,래미안퍼스티지,2009,2015,4,30,11650,25,84.93,"154,000",서초구
방배동,449-3,신주,2002,2015,5,11,11650,4,102.31,"56,800",서초구
방배동,978-2,프라하임1차,2006,2015,5,27,11650,7,118.38,"70,500",서초구
서초동,1682,서초래미안,2003,2015,5,11,11650,9,111.92,"96,500",서초구
서초동,1333,신동아아파트(1차),1978,2015,5,4,11650,2,75.86,"69,700",서초구
서초동,1346,현대아파트,1989,2015,5,29,11650,4,62.05,"53,800",서초구
반포동,20-43,반포자이,2009,2015,5,28,11650,6,244.543,"285,000",서초구
방배동,2626,삼성래미안1,2003,2015,5,28,11650,7,84.91,"74,500",서초구
우면동,59,동고,1995,2015,5,29,11650,8,77.14,"59,500",서초구
서초동,1487-63,서초1차e-편한세상,2004,2015,5,25,11650,4,130.53,"104,800",서초구
방배동,844-27,롯데캐슬포레스트,2003,2015,5,19,11650,10,239.33,"189,500",서초구
양재동,19,해청,2003,2015,6,16,11650,6,115.06,"60,000",서초구
서초동,1316-15,현대성우주상복합아파트,2002,2015,6,30,11650,19,161.91,"97,500",서초구
서초동,1326,삼성서초가든스위트,2000,2015,6,19,11650,3,189.81,"163,500",서초구
신원동,619,서초포레스타6단지,2015,2015,6,29,11650,1,84.33,"53,994",서초구
내곡동,411,서초더샵포레,2014,2015,6,29,11650,6,84.3,"47,244",서초구
방배동,754-1,롯데캐슬헤론,2006,2015,6,29,11650,21,174.89,"122,900",서초구
신원동,619,서초포레스타6단지,2015,2015,6,29,11650,7,84.33,"57,999",서초구
내곡동,411,서초더샵포레,2014,2015,6,30,11650,8,84.81,"47,123",서초구
내곡동,384,서초포레스타2단지,2015,2015,6,29,11650,9,84.48,"45,779",서초구
서초동,1684,서초4현대,2000,2015,6,30,11650,13,64.26,"60,000",서초구
신원동,579,서초포레스타5단지,2014,2015,7,23,11650,2,84.81,"82,800",서초구
양재동,363-3,인랜드,2002,2015,7,23,11650,2,73.28,"42,750",서초구
방배동,1008-2,래미안방배아트힐(1008-2),2004,2015,7,21,11650,8,174.5,"124,000",서초구
우면동,753,서초호반써밋,2013,2015,7,31,11650,13,118.0151,"95,500",서초구
반포동,16-6,반포힐스테이트,2012,2015,7,4,11650,22,59.7,"100,000",서초구
반포동,95-14,청목아트빌,2001,2015,7,16,11650,4,93.58,"61,500",서초구
반포동,577-4,몽마르뜨빌(577-4),2002,2015,7,22,11650,5,47.72,"35,000",서초구
반포동,20-43,반포자이,2009,2015,7,27,11650,28,216.49,"237,000",서초구
반포동,60-4,반포미도,1987,2015,7,21,11650,1,84.96,"89,500",서초구
반포동,18-1,래미안퍼스티지,2009,2015,7,29,11650,8,59.89,"117,500",서초구
잠원동,60-6,신반포9,1981,2015,8,23,11650,10,75.95,"89,000",서초구
방배동,823-14,현대오페라하우스2차,2003,2015,8,31,11650,7,105.27,"58,000",서초구
양재동,203-11,초원탑스빌,2003,2015,8,31,11650,3,84.99,"43,000",서초구
서초동,1301-6,래미안서초스위트,2009,2015,8,28,11650,30,95.8079,"113,000",서초구
잠원동,70,신반포4,1979,2015,8,31,11650,7,105.44,"124,000",서초구
방배동,752-36,방배아크로리버,2004,2015,8,29,11650,7,149.225,"104,000",서초구
서초동,1476-18,더샾오데움(103동),2005,2015,8,28,11650,9,171.036,"160,500",서초구
반포동,18-1,래미안퍼스티지,2009,2015,8,29,11650,23,117.12,"195,000",서초구
방배동,1030-1,삼호한숲,1998,2015,8,26,11650,6,84.87,"70,000",서초구
서초동,1685,삼풍아파트,1988,2015,8,25,11650,3,79.47,"90,000",서초구
잠원동,60-6,신반포9,1981,2015,9,8,11650,11,75.95,"89,800",서초구
잠원동,73,신반포2,1978,2015,9,17,11650,2,79.42,"94,000",서초구
방배동,1344,방배1차현대홈타운,1999,2015,9,23,11650,8,84.96,"88,000",서초구
반포동,550-27,반포서래월드메르디앙스칼라아파트B동,2005,2015,9,22,11650,3,123.08,"87,500",서초구
반포동,1-1,한신3차,1978,2015,9,24,11650,1,104.24,"126,500",서초구
서초동,1445-13,서초쌍용플래티넘,2006,2015,9,8,11650,12,68.21,"50,000",서초구
반포동,1-8,반포경남아파트,1978,2015,9,25,11650,9,154.74,"180,500",서초구
서초동,1336,우성1,1979,2015,9,30,11650,10,100.25,"100,000",서초구
잠원동,59-3,잠원현대훼밀리,1997,2015,9,21,11650,17,84.52,"83,000",서초구
잠원동,56-3,한신,1992,2015,9,30,11650,4,84.52,"90,000",서초구
서초동,1326-17,우성아파트,1998,2015,10,18,11650,4,59.93,"82,700",서초구
방배동,906-13,서리풀e편한세상,2010,2015,10,6,11650,2,84.97,"101,500",서초구
방배동,733,태화빌라(733),1994,2015,10,16,11650,3,255.17,"145,800",서초구
서초동,1454-29,서초한신,2001,2015,10,23,11650,14,115.3,"100,000",서초구
반포동,1-1,한신3차,1978,2015,10,21,11650,10,120.99,"168,000",서초구
잠원동,60-3,신반포8,1981,2015,10,19,11650,10,52.74,"40,500",서초구
잠원동,73,신반포2,1978,2015,10,15,11650,9,107.31,"131,000",서초구
방배동,804-1,리벨루스(804-1),2003,2015,10,31,11650,4,122.27,"78,000",서초구
잠원동,74-2,신반포6,1980,2015,10,31,11650,4,108.86,"125,000",서초구
서초동,1333,신동아아파트(1차),1978,2015,10,30,11650,13,86.61,"82,000",서초구
양재동,352-13,금강,2003,2015,11,16,11650,4,80.43,"41,000",서초구
서초동,1685,삼풍아파트,1988,2015,11,30,11650,10,165.92,"171,500",서초구
서초동,1335,무지개,1978,2015,11,13,11650,10,101.1,"105,000",서초구
서초동,1350-13,동원베네스트아파트,2002,2015,11,17,11650,11,120.81,"89,000",서초구
잠원동,70,신반포4,1979,2015,11,30,11650,6,155.0,"176,000",서초구
방배동,1-21,방배롯데캐슬OSCAR,2006,2015,11,30,11650,1,273.54,"265,000",서초구
반포동,18-1,래미안퍼스티지,2009,2015,11,30,11650,10,168.65,"269,000",서초구
방배동,424-28,롯데캐슬아르떼,2013,2015,11,29,11650,4,59.9742,"84,700",서초구
서초동,1312-3,롯데캐슬클래식,2006,2015,11,28,11650,10,120.18,"132,300",서초구
잠원동,52-2,신반포13,1981,2015,11,29,11650,12,105.55,"103,500",서초구
반포동,32-8,삼호가든맨션(3차),1982,2015,12,28,11650,6,136.73,"142,300",서초구
우면동,773,서초힐스,2012,2015,12,24,11650,12,74.97,"74,000",서초구
방배동,424-28,롯데캐슬아르떼,2013,2015,12,22,11650,8,147.7221,"148,500",서초구
잠원동,58-16,신반포10,1981,2015,12,31,11650,5,53.88,"66,024",서초구
서초동,1315,진흥아파트,1979,2015,12,8,11650,13,101.32,"99,000",서초구
방배동,1018-1,삼익,1981,2015,12,24,11650,1,88.76,"68,000",서초구
방배동,957-7,방배대성유니드아파트,2003,2015,12,28,11650,7,98.31,"65,000",서초구
서초동,1344-13,서초트라팰리스,2005,2015,12,28,11650,5,134.78,"113,800",서초구
반포동,20-43,반포자이,2009,2015,12,26,11650,3,84.982,"132,300",서초구
방배동,915-16,방배서리풀힐스,2006,2015,12,30,11650,2,128.11,"82,000",서초구
잠원동,57,57-0,2016,2016,1,28,11650,26,133.02,"180,000",서초구
방배동,424-28,롯데캐슬아르떼,2013,2016,1,19,11650,5,147.7221,"145,800",서초구
방배동,899-16,브라운스톤방배,2005,2016,1,29,11650,13,84.96,"88,200",서초구
서초동,1312-3,롯데캐슬클래식,2006,2016,1,30,11650,8,133.45,"134,000",서초구
방배동,1018-1,삼익,1981,2016,1,29,11650,2,89.12,"68,500",서초구
반포동,18-1,래미안퍼스티지,2009,2016,1,25,11650,4,222.76,"290,000",서초구
양재동,154-2,우성,1991,2016,1,26,11650,9,84.88,"73,000",서초구
우면동,773,서초힐스,2012,2016,1,24,11650,12,74.97,"74,000",서초구
방배동,1010-1,방배임광3차,1988,2016,1,25,11650,8,51.84,"46,000",서초구
서초동,1450-1,월드메르디앙(오페라),2004,2016,1,26,11650,7,150.476,"97,000",서초구
서초동,1444-7,서초자이,2006,2016,2,12,11650,11,148.83,"137,500",서초구
양재동,16-19,남성1차현대타운,2005,2016,2,29,11650,4,81.76,"48,800",서초구
양재동,203-2,리치타운,2002,2016,2,29,11650,1,84.92,"42,000",서초구
서초동,1685-3,아크로비스타,2004,2016,2,29,11650,9,149.84,"135,500",서초구
서초동,1687,유원서초,1993,2016,2,23,11650,14,84.82,"79,300",서초구
우면동,717,서초네이처힐3단지,2013,2016,2,28,11650,15,114.79,"102,000",서초구
잠원동,74-1,우성,1978,2016,2,29,11650,7,116.39,"132,000",서초구
방배동,801-5,방배대우멤버스카운티502,2004,2016,2,22,11650,2,172.97,"112,000",서초구
반포동,20-43,반포자이,2009,2016,2,24,11650,25,132.179,"198,250",서초구
우면동,773,서초힐스,2012,2016,2,27,11650,18,84.97,"79,000",서초구
잠원동,57,57-0,2016,2016,3,30,11650,33,104.03,"166,000",서초구
서초동,1446-11,현대슈퍼빌,2003,2016,3,24,11650,24,153.93,"140,000",서초구
방배동,770-1,삼호1동~3동,1975,2016,3,16,11650,2,81.39,"59,800",서초구
잠원동,71-17,중앙하이츠,1998,2016,3,29,11650,12,75.44,"83,000",서초구
우면동,712,서초네이처힐2단지,2012,2016,3,31,11650,1,84.82,"77,000",서초구
반포동,757,반포주공1단지,1973,2016,3,28,11650,1,106.25,"249,600",서초구
반포동,60-5,반포미도2차아파트,1989,2016,3,30,11650,8,71.49,"72,000",서초구
반포동,32-8,삼호가든맨션(3차),1982,2016,3,31,11650,9,109.16,"120,000",서초구
반포동,757,반포주공1단지,1973,2016,3,31,11650,5,140.13,"248,300",서초구
잠원동,60-3,신반포8,1981,2016,3,29,11650,12,52.74,"72,000",서초구
잠원동,73,신반포2,1978,2016,4,6,11650,2,68.91,"90,000",서초구
잠원동,57,57-0,2016,2016,4,25,11650,16,84.49,"140,000",서초구
잠원동,57,57-0,2016,2016,4,9,11650,22,104.04,"160,700",서초구
잠원동,57,57-0,2016,2016,4,11,11650,2,104.03,"155,000",서초구
잠원동,57,57-0,2016,2016,4,27,11650,13,84.49,"139,500",서초구
반포동,1-8,반포경남아파트,1978,2016,4,25,11650,6,72.28,"97,500",서초구
반포동,20-43,반포자이,2009,2016,4,13,11650,9,59.98,"102,000",서초구
잠원동,74-1,우성,1978,2016,4,9,11650,3,116.39,"127,000",서초구
서초동,1648-2,서초현대,1999,2016,4,6,11650,7,84.69,"75,000",서초구
반포동,20-43,반포자이,2009,2016,4,2,11650,24,244.543,"280,000",서초구
잠원동,57,57-0,2016,2016,5,9,11650,13,133.01,"186,900",서초구
잠원동,57,57-0,2016,2016,5,23,11650,12,133.01,"189,000",서초구
잠원동,57,57-0,2016,2016,5,27,11650,18,104.04,"173,000",서초구
잠원동,57,57-0,2016,2016,5,7,11650,5,84.49,"139,500",서초구
잠원동,74-1,우성,1978,2016,5,29,11650,9,144.33,"158,000",서초구
방배동,485-3,방배래미안타워,2005,2016,5,24,11650,2,103.34,"77,000",서초구
우면동,753,서초호반써밋,2013,2016,5,27,11650,24,101.0107,"84,500",서초구
방배동,2233,방배3차현대홈타운,2004,2016,5,19,11650,2,120.915,"94,000",서초구
방배동,1008-2,래미안방배아트힐(1008-2),2004,2016,5,31,11650,2,127.61,"104,000",서초구
반포동,20-43,반포자이,2009,2016,5,31,11650,4,84.943,"143,000",서초구
반포동,2-12,아크로리버파크,2016,2016,6,12,11650,1,84.99,"150,445",서초구
잠원동,57,57-0,2016,2016,6,3,11650,34,84.42,"150,000",서초구
잠원동,158,래미안신반포팰리스,2016,2016,6,12,11650,7,84.42,"147,000",서초구
잠원동,57,57-0,2016,2016,6,24,11650,19,84.42,"150,000",서초구
잠원동,57,57-0,2016,2016,6,16,11650,15,84.49,"149,000",서초구
잠원동,57,57-0,2016,2016,6,16,11650,23,84.49,"147,700",서초구
잠원동,57,57-0,2016,2016,6,8,11650,20,133.04,"209,000",서초구
서초동,1446-11,현대슈퍼빌,2003,2016,6,17,11650,43,239.22,"285,000",서초구
방배동,988-1,신동아,1981,2016,6,17,11650,6,139.74,"122,000",서초구
반포동,46,엠브이아파트,1994,2016,6,9,11650,8,129.93,"100,000",서초구
방배동,3277,방배아이파크,2006,2016,7,2,11650,5,84.32,"89,000",서초구
잠원동,73,신반포2,1978,2016,7,24,11650,10,137.66,"185,000",서초구
잠원동,57,57-0,2016,2016,7,27,11650,16,104.04,"173,000",서초구
방배동,791-10,동광빌라트,1994,2016,7,25,11650,6,157.23,"76,300",서초구
반포동,2-12,아크로리버파크,2016,2016,7,18,11650,7,59.98,"135,000",서초구
방배동,889-6,방배CJ나인빌2차,2005,2016,7,16,11650,6,157.47,"100,000",서초구
반포동,2-12,아크로리버파크,2016,2016,7,20,11650,15,84.99,"179,500",서초구
반포동,64-5,현대동궁아파트,1991,2016,7,19,11650,1,81.9,"69,000",서초구
잠원동,56-2,신반포27,1985,2016,7,15,11650,11,53.46,"74,800",서초구
방배동,802-8,노블씨티,2008,2016,7,24,11650,2,111.28,"100,000",서초구
잠원동,57,57-0,2016,2016,8,20,11650,29,84.49,"149,000",서초구
서초동,1334-1,신동아아파트(2차),1979,2016,8,25,11650,10,144.41,"138,000",서초구
내곡동,411,서초더샵포레,2014,2016,8,16,11650,8,84.81,"80,000",서초구
방배동,1018-1,삼익,1981,2016,8,3,11650,12,88.26,"76,000",서초구
방배동,752-36,방배아크로리버,2004,2016,8,23,11650,21,84.74,"88,000",서초구
잠원동,51,훼미리,1992,2016,8,6,11650,3,84.38,"93,000",서초구
반포동,1-1,한신3차,1978,2016,8,18,11650,6,99.29,"151,000",서초구
내곡동,411,서초더샵포레,2014,2016,8,30,11650,10,84.81,"86,000",서초구
서초동,1335,무지개,1978,2016,8,27,11650,5,101.1,"117,000",서초구
반포동,30-26,반포리체,2010,2016,8,27,11650,32,59.993,"103,000",서초구
서초동,1521-8,서초에스케이뷰,2006,2016,9,20,11650,6,117.19,"90,000",서초구
서초동,1522-1,래미안서초5차,2005,2016,9,3,11650,13,120.22,"98,000",서초구
서초동,1682,서초래미안,2003,2016,9,11,11650,13,111.32,"120,000",서초구
잠원동,57,57-0,2016,2016,9,23,11650,31,84.49,"159,000",서초구
잠원동,57,57-0,2016,2016,9,20,11650,16,104.02,"171,000",서초구
서초동,1333,신동아아파트(1차),1978,2016,9,13,11650,12,101.6,"109,000",서초구
잠원동,57,57-0,2016,2016,9,1,11650,9,84.49,"153,300",서초구
잠원동,52-2,신반포13,1981,2016,9,4,11650,5,106.72,"128,000",서초구
잠원동,157,동아,2002,2016,9,9,11650,8,84.91,"204,500",서초구
잠원동,57,57-0,2016,2016,9,1,11650,15,84.49,"154,000",서초구
서초동,1333,신동아아파트(1차),1978,2016,10,20,11650,7,76.21,"87,000",서초구
서초동,1326-17,우성아파트,1998,2016,10,18,11650,4,59.93,"82,700",서초구
반포동,1-8,반포경남아파트,1978,2016,10,3,11650,6,154.74,"243,000",서초구
잠원동,63-2,신반포청구,1998,2016,10,20,11650,13,59.91,"93,000",서초구
서초동,1316-31,밀라텔쉐르빌,2001,2016,10,31,11650,12,50.28,"41,500",서초구
서초동,1527-1,보미리즌빌,2005,2016,10,31,11650,2,130.47,"89,700",서초구
잠원동,73,신반포2,1978,2016,10,29,11650,5,107.31,"168,000",서초구
잠원동,56-3,한신,1992,2016,10,27,11650,3,84.52,"115,400",서초구
서초동,1333,신동아아파트(1차),1978,2016,10,26,11650,11,88.68,"97,500",서초구
방배동,982-1,방배현대멤피스2,2002,2016,10,15,11650,1,162.8,"125,000",서초구
신원동,568,서초포레스타3단지,2014,2016,11,15,11650,6,84.34,"86,750",서초구
서초동,1682,서초래미안,2003,2016,11,24,11650,19,84.95,"105,000",서초구
반포동,18-1,래미안퍼스티지,2009,2016,11,18,11650,10,198.04,"299,700",서초구
반포동,551-67,베로니스6차,2008,2016,11,9,11650,3,144.24,"152,000",서초구
반포동,20-43,반포자이,2009,2016,11,30,11650,22,132.179,"219,000",서초구
서초동,1542-1,동일하이빌,2006,2016,11,28,11650,19,84.98,"81,200",서초구
반포동,20-43,반포자이,2009,2016,11,28,11650,1,84.984,"150,000",서초구
방배동,988-1,신동아,1981,2016,11,28,11650,8,105.86,"99,000",서초구
반포동,20-43,반포자이,2009,2016,11,28,11650,9,165.052,"217,000",서초구
방배동,752-36,방배아크로리버,2004,2016,11,28,11650,16,149.225,"109,000",서초구
신원동,568,서초포레스타3단지,2014,2016,12,12,11650,4,59.96,"71,500",서초구
서초동,1616-10,서초극동스타클래스,2003,2016,12,17,11650,2,109.97,"83,500",서초구
잠원동,157,동아,2002,2016,12,30,11650,8,59.92,"89,500",서초구
방배동,888-53,방배자이,2003,2016,12,23,11650,4,194.92,"130,000",서초구
반포동,18-1,래미안퍼스티지,2009,2016,12,29,11650,10,135.92,"249,000",서초구
방배동,1010-1,방배임광3차,1988,2016,12,28,11650,9,84.0,"78,500",서초구
잠원동,55-7,청구빌라트,1996,2016,12,22,11650,6,242.16,"220,000",서초구
서초동,1682,서초래미안,2003,2016,12,23,11650,18,127.66,"129,900",서초구
서초동,1642-34,래미안서초7차,2006,2016,12,31,11650,3,110.68,"100,000",서초구
양재동,11-17,한솔로이젠트,2006,2016,12,16,11650,14,84.65,"73,000",서초구
서초동,1332-13,래미안서초에스티지,2016,2017,1,2,11650,13,83.6,"127,400",서초구
잠원동,54,미주파스텔,2002,2017,1,26,11650,16,59.57,"72,000",서초구
신원동,557,힐스테이트서초젠트리스,2014,2017,1,24,11650,6,101.9,"109,700",서초구
서초동,1364-51,장미아파트,2001,2017,1,24,11650,3,123.53,"71,500",서초구
방배동,843-10,상지리츠빌6차,2004,2017,1,23,11650,6,129.75,"100,000",서초구
양재동,154-2,우성,1991,2017,1,17,11650,10,84.58,"76,500",서초구
우면동,67,한라,1994,2017,1,31,11650,3,59.98,"60,000",서초구
반포동,30-26,반포리체,2010,2017,1,21,11650,3,84.967,"135,500",서초구
서초동,1471-3,다솔,2004,2017,1,26,11650,6,65.55,"39,000",서초구
